id,flight_code,origin,destination,air_time,distance,airport,flight_date
7581,UA-561,EWR,BOS,36,200,General Edward Lawrence Logan Intl,3/17/2019
7582,UA-561,EWR,BOS,41,200,General Edward Lawrence Logan Intl,6/16/2019
7583,UA-561,EWR,BOS,36,200,General Edward Lawrence Logan Intl,6/21/2019
7584,UA-561,EWR,FLL,167,1065,Fort Lauderdale Hollywood Intl,7/26/2019
7585,UA-561,EWR,BOS,38,200,General Edward Lawrence Logan Intl,8/14/2019
7586,UA-561,EWR,FLL,168,1065,Fort Lauderdale Hollywood Intl,10/20/2019
7587,UA-561,EWR,BOS,44,200,General Edward Lawrence Logan Intl,11/15/2019
7588,UA-561,EWR,BOS,44,200,General Edward Lawrence Logan Intl,1/21/2020
7589,UA-561,EWR,BOS,41,200,General Edward Lawrence Logan Intl,2/7/2020
7590,UA-562,EWR,ORD,138,719,Chicago Ohare Intl,2/9/2019
7591,UA-562,EWR,ORD,119,719,Chicago Ohare Intl,4/8/2019
7592,UA-562,EWR,ORD,117,719,Chicago Ohare Intl,10/2/2019
7593,UA-562,EWR,ORD,117,719,Chicago Ohare Intl,10/31/2019
7594,UA-570,EWR,BOS,46,200,General Edward Lawrence Logan Intl,1/24/2019
7595,UA-570,EWR,BOS,40,200,General Edward Lawrence Logan Intl,3/1/2019
7596,UA-570,EWR,BOS,39,200,General Edward Lawrence Logan Intl,8/2/2019
7597,UA-570,EWR,BOS,39,200,General Edward Lawrence Logan Intl,9/1/2019
7598,UA-570,EWR,BOS,33,200,General Edward Lawrence Logan Intl,11/9/2019
7599,UA-570,EWR,BOS,38,200,General Edward Lawrence Logan Intl,1/7/2020
7600,UA-570,EWR,BOS,35,200,General Edward Lawrence Logan Intl,2/24/2020
7601,UA-570,EWR,BOS,NA,200,General Edward Lawrence Logan Intl,3/17/2020
7602,UA-570,EWR,BOS,37,200,General Edward Lawrence Logan Intl,4/26/2020
7603,UA-572,JFK,LAX,340,2475,Los Angeles Intl,3/10/2020
7604,UA-580,EWR,ORD,145,719,Chicago Ohare Intl,9/18/2019
7605,UA-581,EWR,BOS,37,200,General Edward Lawrence Logan Intl,10/14/2019
7606,UA-583,EWR,SFO,355,2565,San Francisco Intl,2/4/2019
7607,UA-583,EWR,SFO,392,2565,San Francisco Intl,9/19/2019
7608,UA-583,EWR,SFO,354,2565,San Francisco Intl,1/30/2020
7609,UA-583,EWR,SFO,338,2565,San Francisco Intl,1/31/2020
7610,UA-583,EWR,SFO,370,2565,San Francisco Intl,2/2/2020
7611,UA-583,EWR,SFO,370,2565,San Francisco Intl,5/12/2020
7612,UA-589,LGA,ORD,129,733,Chicago Ohare Intl,4/30/2020
7613,UA-595,EWR,BOS,37,200,General Edward Lawrence Logan Intl,9/4/2019
7614,UA-595,EWR,SFO,332,2565,San Francisco Intl,1/8/2020
7615,UA-595,EWR,BOS,38,200,General Edward Lawrence Logan Intl,3/3/2020
7616,UA-597,EWR,ORD,137,719,Chicago Ohare Intl,6/24/2020
7617,UA-604,EWR,LAX,323,2454,Los Angeles Intl,4/6/2019
7618,UA-604,EWR,LAX,314,2454,Los Angeles Intl,4/10/2019
7619,UA-604,EWR,LAX,307,2454,Los Angeles Intl,1/30/2020
7620,UA-604,EWR,LAX,352,2454,Los Angeles Intl,2/4/2020
7621,UA-604,EWR,LAX,350,2454,Los Angeles Intl,5/2/2020
7622,UA-611,EWR,MCO,138,937,Orlando Intl,1/10/2019
7623,UA-617,LGA,ORD,146,733,Chicago Ohare Intl,1/6/2020
7624,UA-619,EWR,ORD,122,719,Chicago Ohare Intl,6/26/2019
7625,UA-620,EWR,FLL,151,1065,Fort Lauderdale Hollywood Intl,1/28/2019
7626,UA-620,EWR,FLL,153,1065,Fort Lauderdale Hollywood Intl,1/31/2019
7627,UA-620,EWR,FLL,162,1065,Fort Lauderdale Hollywood Intl,9/24/2019
7628,UA-620,EWR,FLL,184,1065,Fort Lauderdale Hollywood Intl,1/3/2020
7629,UA-623,EWR,ORD,NA,719,Chicago Ohare Intl,1/16/2020
7630,UA-627,EWR,BOS,50,200,General Edward Lawrence Logan Intl,1/21/2019
7631,UA-627,EWR,ORD,132,719,Chicago Ohare Intl,5/30/2019
7632,UA-627,EWR,ORD,133,719,Chicago Ohare Intl,6/12/2019
7633,UA-627,EWR,ORD,130,719,Chicago Ohare Intl,6/22/2019
7634,UA-627,EWR,ORD,124,719,Chicago Ohare Intl,7/24/2019
7635,UA-627,EWR,ORD,119,719,Chicago Ohare Intl,10/13/2019
7636,UA-627,EWR,ORD,105,719,Chicago Ohare Intl,12/17/2019
7637,UA-627,LGA,ORD,138,733,Chicago Ohare Intl,12/27/2019
7638,UA-627,EWR,BOS,45,200,General Edward Lawrence Logan Intl,3/25/2020
7639,UA-627,EWR,ORD,130,719,Chicago Ohare Intl,4/25/2020
7640,UA-627,EWR,ORD,115,719,Chicago Ohare Intl,4/27/2020
7641,UA-627,EWR,ORD,131,719,Chicago Ohare Intl,5/4/2020
7642,UA-627,EWR,ORD,115,719,Chicago Ohare Intl,5/8/2020
7643,UA-627,EWR,BOS,35,200,General Edward Lawrence Logan Intl,5/29/2020
7644,UA-630,EWR,ORD,120,719,Chicago Ohare Intl,2/23/2019
7645,UA-630,EWR,ORD,119,719,Chicago Ohare Intl,3/17/2019
7646,UA-630,EWR,ORD,111,719,Chicago Ohare Intl,7/15/2019
7647,UA-630,EWR,ORD,143,719,Chicago Ohare Intl,8/5/2019
7648,UA-630,EWR,ORD,116,719,Chicago Ohare Intl,2/24/2020
7649,UA-630,EWR,ORD,116,719,Chicago Ohare Intl,4/7/2020
7650,UA-642,JFK,SFO,361,2586,San Francisco Intl,1/12/2019
7651,UA-642,JFK,SFO,355,2586,San Francisco Intl,1/30/2019
7652,UA-642,JFK,SFO,347,2586,San Francisco Intl,2/9/2019
7653,UA-642,JFK,SFO,356,2586,San Francisco Intl,3/18/2019
7654,UA-642,JFK,SFO,351,2586,San Francisco Intl,4/29/2019
7655,UA-642,JFK,SFO,365,2586,San Francisco Intl,6/30/2019
7656,UA-642,JFK,SFO,NA,2586,San Francisco Intl,8/10/2019
7657,UA-642,JFK,SFO,369,2586,San Francisco Intl,9/2/2019
7658,UA-642,JFK,SFO,360,2586,San Francisco Intl,10/21/2019
7659,UA-642,JFK,SFO,357,2586,San Francisco Intl,11/14/2019
7660,UA-642,JFK,SFO,366,2586,San Francisco Intl,11/15/2019
7661,UA-642,JFK,SFO,337,2586,San Francisco Intl,11/18/2019
7662,UA-642,JFK,SFO,354,2586,San Francisco Intl,12/14/2019
7663,UA-642,JFK,SFO,340,2586,San Francisco Intl,12/30/2019
7664,UA-642,JFK,SFO,369,2586,San Francisco Intl,1/5/2020
7665,UA-642,JFK,SFO,351,2586,San Francisco Intl,1/9/2020
7666,UA-642,JFK,SFO,348,2586,San Francisco Intl,1/12/2020
7667,UA-642,JFK,SFO,342,2586,San Francisco Intl,1/22/2020
7668,UA-642,JFK,SFO,347,2586,San Francisco Intl,1/25/2020
7669,UA-642,JFK,SFO,342,2586,San Francisco Intl,2/5/2020
7670,UA-642,JFK,SFO,365,2586,San Francisco Intl,3/15/2020
7671,UA-642,JFK,SFO,370,2586,San Francisco Intl,3/19/2020
7672,UA-642,JFK,SFO,376,2586,San Francisco Intl,6/30/2020
7673,UA-647,EWR,MCO,159,937,Orlando Intl,1/1/2019
7674,UA-647,EWR,MCO,121,937,Orlando Intl,3/16/2019
7675,UA-647,EWR,MCO,160,937,Orlando Intl,1/22/2020
7676,UA-647,EWR,MCO,139,937,Orlando Intl,3/7/2020
7677,UA-647,EWR,MCO,122,937,Orlando Intl,3/15/2020
7678,UA-647,EWR,MCO,129,937,Orlando Intl,3/31/2020
7679,UA-647,EWR,MCO,146,937,Orlando Intl,5/26/2020
7680,UA-651,EWR,ORD,129,719,Chicago Ohare Intl,1/23/2020
7681,UA-655,EWR,BOS,36,200,General Edward Lawrence Logan Intl,1/30/2019
7682,UA-655,EWR,BOS,38,200,General Edward Lawrence Logan Intl,3/12/2019
7683,UA-655,EWR,FLL,153,1065,Fort Lauderdale Hollywood Intl,5/4/2019
7684,UA-655,EWR,FLL,159,1065,Fort Lauderdale Hollywood Intl,6/16/2019
7685,UA-655,EWR,FLL,154,1065,Fort Lauderdale Hollywood Intl,8/26/2019
7686,UA-655,EWR,FLL,139,1065,Fort Lauderdale Hollywood Intl,11/17/2019
7687,UA-655,EWR,BOS,32,200,General Edward Lawrence Logan Intl,11/30/2019
7688,UA-655,EWR,FLL,151,1065,Fort Lauderdale Hollywood Intl,2/21/2020
7689,UA-665,EWR,SFO,368,2565,San Francisco Intl,5/12/2019
7690,UA-665,EWR,SFO,336,2565,San Francisco Intl,5/17/2019
7691,UA-665,EWR,SFO,367,2565,San Francisco Intl,12/17/2019
7692,UA-665,EWR,SFO,335,2565,San Francisco Intl,12/31/2019
7693,UA-668,LGA,ORD,123,733,Chicago Ohare Intl,12/31/2019
7694,UA-669,EWR,LAX,327,2454,Los Angeles Intl,4/18/2019
7695,UA-673,EWR,ORD,121,719,Chicago Ohare Intl,1/4/2019
7696,UA-673,EWR,ORD,126,719,Chicago Ohare Intl,2/6/2019
7697,UA-673,EWR,ORD,117,719,Chicago Ohare Intl,2/21/2019
7698,UA-673,EWR,ORD,138,719,Chicago Ohare Intl,3/29/2019
7699,UA-673,EWR,ORD,NA,719,Chicago Ohare Intl,4/13/2019
7700,UA-673,EWR,ORD,126,719,Chicago Ohare Intl,1/6/2020
7701,UA-673,EWR,ORD,122,719,Chicago Ohare Intl,4/16/2020
7702,UA-673,EWR,ORD,117,719,Chicago Ohare Intl,5/23/2020
7703,UA-683,EWR,ORD,135,719,Chicago Ohare Intl,8/25/2019
7704,UA-683,EWR,ORD,128,719,Chicago Ohare Intl,11/30/2019
7705,UA-683,EWR,ORD,136,719,Chicago Ohare Intl,2/22/2020
7706,UA-685,LGA,ORD,134,733,Chicago Ohare Intl,1/12/2019
7707,UA-685,LGA,ORD,140,733,Chicago Ohare Intl,1/16/2019
7708,UA-685,LGA,ORD,124,733,Chicago Ohare Intl,1/22/2019
7709,UA-685,LGA,ORD,126,733,Chicago Ohare Intl,4/20/2019
7710,UA-685,LGA,ORD,135,733,Chicago Ohare Intl,7/18/2019
7711,UA-685,LGA,ORD,121,733,Chicago Ohare Intl,10/20/2019
7712,UA-685,LGA,ORD,131,733,Chicago Ohare Intl,11/6/2019
7713,UA-685,LGA,ORD,132,733,Chicago Ohare Intl,12/27/2019
7714,UA-685,LGA,ORD,135,733,Chicago Ohare Intl,1/9/2020
7715,UA-685,LGA,ORD,140,733,Chicago Ohare Intl,1/17/2020
7716,UA-685,LGA,ORD,121,733,Chicago Ohare Intl,1/26/2020
7717,UA-685,LGA,ORD,122,733,Chicago Ohare Intl,2/2/2020
7718,UA-685,LGA,ORD,123,733,Chicago Ohare Intl,2/11/2020
7719,UA-685,LGA,ORD,114,733,Chicago Ohare Intl,2/23/2020
7720,UA-685,LGA,ORD,118,733,Chicago Ohare Intl,3/17/2020
7721,UA-685,LGA,ORD,NA,733,Chicago Ohare Intl,4/27/2020
7722,UA-685,LGA,ORD,115,733,Chicago Ohare Intl,4/28/2020
7723,UA-687,LGA,ORD,124,733,Chicago Ohare Intl,4/3/2019
7724,UA-687,LGA,ORD,122,733,Chicago Ohare Intl,5/21/2019
7725,UA-687,LGA,ORD,121,733,Chicago Ohare Intl,7/12/2019
7726,UA-687,EWR,ORD,115,719,Chicago Ohare Intl,9/2/2019
7727,UA-687,EWR,ORD,139,719,Chicago Ohare Intl,9/30/2019
7728,UA-687,LGA,ORD,143,733,Chicago Ohare Intl,12/31/2019
7729,UA-688,EWR,SFO,356,2565,San Francisco Intl,12/31/2019
7730,UA-689,LGA,ORD,141,733,Chicago Ohare Intl,2/12/2019
7731,UA-689,LGA,ORD,121,733,Chicago Ohare Intl,3/24/2019
7732,UA-689,LGA,ORD,136,733,Chicago Ohare Intl,4/19/2019
7733,UA-689,LGA,ORD,119,733,Chicago Ohare Intl,5/27/2019
7734,UA-689,LGA,ORD,121,733,Chicago Ohare Intl,7/28/2019
7735,UA-689,LGA,ORD,143,733,Chicago Ohare Intl,8/10/2019
7736,UA-689,LGA,ORD,130,733,Chicago Ohare Intl,9/8/2019
7737,UA-689,LGA,ORD,119,733,Chicago Ohare Intl,9/19/2019
7738,UA-689,LGA,ORD,144,733,Chicago Ohare Intl,9/21/2019
7739,UA-689,LGA,ORD,113,733,Chicago Ohare Intl,11/25/2019
7740,UA-689,LGA,ORD,132,733,Chicago Ohare Intl,11/26/2019
7741,UA-689,LGA,ORD,125,733,Chicago Ohare Intl,12/22/2019
7742,UA-689,LGA,ORD,117,733,Chicago Ohare Intl,1/7/2020
7743,UA-689,LGA,ORD,119,733,Chicago Ohare Intl,1/9/2020
7744,UA-689,LGA,ORD,121,733,Chicago Ohare Intl,1/23/2020
7745,UA-689,LGA,ORD,117,733,Chicago Ohare Intl,3/18/2020
7746,UA-689,LGA,ORD,120,733,Chicago Ohare Intl,4/2/2020
7747,UA-689,LGA,ORD,134,733,Chicago Ohare Intl,5/15/2020
7748,UA-689,LGA,ORD,NA,733,Chicago Ohare Intl,5/25/2020
7749,UA-691,LGA,ORD,141,733,Chicago Ohare Intl,1/4/2019
7750,UA-691,JFK,SFO,373,2586,San Francisco Intl,3/6/2019
7751,UA-691,LGA,ORD,137,733,Chicago Ohare Intl,3/28/2019
7752,UA-691,JFK,SFO,341,2586,San Francisco Intl,4/13/2019
7753,UA-691,LGA,ORD,131,733,Chicago Ohare Intl,4/22/2019
7754,UA-691,LGA,ORD,115,733,Chicago Ohare Intl,5/27/2019
7755,UA-691,LGA,ORD,128,733,Chicago Ohare Intl,6/1/2019
7756,UA-691,LGA,ORD,128,733,Chicago Ohare Intl,6/7/2019
7757,UA-691,LGA,ORD,123,733,Chicago Ohare Intl,8/17/2019
7758,UA-691,LGA,ORD,122,733,Chicago Ohare Intl,8/29/2019
7759,UA-691,LGA,ORD,121,733,Chicago Ohare Intl,9/14/2019
7760,UA-691,LGA,ORD,121,733,Chicago Ohare Intl,9/18/2019
7761,UA-691,JFK,SFO,352,2586,San Francisco Intl,9/19/2019
7762,UA-691,LGA,ORD,116,733,Chicago Ohare Intl,10/20/2019
7763,UA-691,LGA,ORD,118,733,Chicago Ohare Intl,12/30/2019
7764,UA-691,LGA,ORD,123,733,Chicago Ohare Intl,1/25/2020
7765,UA-691,LGA,ORD,139,733,Chicago Ohare Intl,2/14/2020
7766,UA-691,LGA,ORD,120,733,Chicago Ohare Intl,2/15/2020
7767,UA-691,LGA,ORD,118,733,Chicago Ohare Intl,4/17/2020
7768,UA-691,JFK,SFO,365,2586,San Francisco Intl,4/29/2020
7769,UA-691,LGA,ORD,116,733,Chicago Ohare Intl,5/8/2020
7770,UA-695,LGA,ORD,126,733,Chicago Ohare Intl,1/12/2019
7771,UA-695,LGA,ORD,121,733,Chicago Ohare Intl,2/11/2019
7772,UA-695,LGA,ORD,112,733,Chicago Ohare Intl,2/16/2019
7773,UA-695,LGA,ORD,116,733,Chicago Ohare Intl,2/20/2019
7774,UA-695,LGA,ORD,128,733,Chicago Ohare Intl,4/15/2019
7775,UA-695,LGA,ORD,137,733,Chicago Ohare Intl,5/14/2019
7776,UA-695,LGA,ORD,120,733,Chicago Ohare Intl,5/20/2019
7777,UA-695,LGA,ORD,114,733,Chicago Ohare Intl,6/15/2019
7778,UA-695,LGA,ORD,115,733,Chicago Ohare Intl,7/25/2019
7779,UA-695,LGA,ORD,123,733,Chicago Ohare Intl,9/8/2019
7780,UA-695,LGA,ORD,118,733,Chicago Ohare Intl,9/16/2019
7781,UA-695,LGA,ORD,118,733,Chicago Ohare Intl,10/13/2019
7782,UA-695,LGA,ORD,132,733,Chicago Ohare Intl,12/10/2019
7783,UA-695,LGA,ORD,123,733,Chicago Ohare Intl,1/17/2020
7784,UA-695,LGA,ORD,122,733,Chicago Ohare Intl,1/24/2020
7785,UA-695,LGA,ORD,137,733,Chicago Ohare Intl,2/7/2020
7786,UA-695,LGA,ORD,120,733,Chicago Ohare Intl,3/5/2020
7787,UA-695,LGA,ORD,118,733,Chicago Ohare Intl,4/24/2020
7788,UA-698,EWR,BOS,36,200,General Edward Lawrence Logan Intl,12/17/2019
7789,UA-701,LGA,ORD,142,733,Chicago Ohare Intl,5/21/2020
7790,UA-702,EWR,ORD,141,719,Chicago Ohare Intl,1/1/2020
7791,UA-703,JFK,LAX,352,2475,Los Angeles Intl,2/6/2019
7792,UA-703,JFK,LAX,339,2475,Los Angeles Intl,2/23/2019
7793,UA-703,JFK,LAX,325,2475,Los Angeles Intl,2/24/2019
7794,UA-703,JFK,LAX,367,2475,Los Angeles Intl,4/10/2019
7795,UA-703,JFK,LAX,354,2475,Los Angeles Intl,4/23/2019
7796,UA-703,JFK,LAX,350,2475,Los Angeles Intl,7/3/2019
7797,UA-703,JFK,LAX,339,2475,Los Angeles Intl,8/4/2019
7798,UA-703,JFK,LAX,337,2475,Los Angeles Intl,8/4/2019
7799,UA-703,JFK,LAX,349,2475,Los Angeles Intl,8/15/2019
7800,UA-703,JFK,LAX,305,2475,Los Angeles Intl,8/23/2019
7801,UA-703,JFK,LAX,341,2475,Los Angeles Intl,9/16/2019
7802,UA-703,JFK,LAX,309,2475,Los Angeles Intl,9/25/2019
7803,UA-703,JFK,LAX,351,2475,Los Angeles Intl,10/19/2019
7804,UA-703,JFK,LAX,361,2475,Los Angeles Intl,10/30/2019
7805,UA-703,JFK,LAX,348,2475,Los Angeles Intl,11/10/2019
7806,UA-703,JFK,LAX,345,2475,Los Angeles Intl,11/22/2019
7807,UA-703,JFK,LAX,332,2475,Los Angeles Intl,12/7/2019
7808,UA-703,JFK,LAX,320,2475,Los Angeles Intl,12/23/2019
7809,UA-703,JFK,LAX,344,2475,Los Angeles Intl,3/14/2020
7810,UA-703,JFK,LAX,346,2475,Los Angeles Intl,4/12/2020
7811,UA-703,JFK,LAX,333,2475,Los Angeles Intl,4/12/2020
7812,UA-703,JFK,LAX,357,2475,Los Angeles Intl,4/15/2020
7813,UA-703,JFK,LAX,348,2475,Los Angeles Intl,4/30/2020
7814,UA-703,JFK,LAX,360,2475,Los Angeles Intl,5/1/2020
7815,UA-703,JFK,LAX,357,2475,Los Angeles Intl,5/31/2020
7816,UA-708,EWR,ORD,133,719,Chicago Ohare Intl,5/4/2019
7817,UA-708,EWR,ORD,123,719,Chicago Ohare Intl,2/5/2020
7818,UA-708,EWR,ORD,NA,719,Chicago Ohare Intl,5/27/2020
7819,UA-711,EWR,MCO,140,937,Orlando Intl,1/23/2019
7820,UA-711,EWR,MCO,128,937,Orlando Intl,11/25/2019
7821,UA-711,EWR,MCO,137,937,Orlando Intl,12/16/2019
7822,UA-711,EWR,MCO,132,937,Orlando Intl,4/16/2020
7823,UA-714,EWR,MIA,165,1085,Miami Intl,2/4/2019
7824,UA-714,EWR,MIA,165,1085,Miami Intl,3/30/2019
7825,UA-714,EWR,MIA,148,1085,Miami Intl,4/11/2019
7826,UA-714,EWR,MIA,155,1085,Miami Intl,4/17/2019
7827,UA-714,EWR,MIA,160,1085,Miami Intl,4/20/2019
7828,UA-714,EWR,MIA,150,1085,Miami Intl,8/6/2019
7829,UA-714,EWR,MIA,156,1085,Miami Intl,8/14/2019
7830,UA-714,EWR,MIA,155,1085,Miami Intl,8/20/2019
7831,UA-714,EWR,MIA,178,1085,Miami Intl,8/21/2019
7832,UA-714,EWR,MIA,141,1085,Miami Intl,8/28/2019
7833,UA-714,EWR,MIA,156,1085,Miami Intl,9/4/2019
7834,UA-714,EWR,MIA,155,1085,Miami Intl,10/9/2019
7835,UA-714,EWR,MIA,159,1085,Miami Intl,10/22/2019
7836,UA-714,EWR,MIA,154,1085,Miami Intl,11/22/2019
7837,UA-714,EWR,MIA,NA,1085,Miami Intl,12/4/2019
7838,UA-714,EWR,MIA,146,1085,Miami Intl,12/10/2019
7839,UA-714,EWR,MIA,161,1085,Miami Intl,1/21/2020
7840,UA-714,EWR,MIA,146,1085,Miami Intl,1/24/2020
7841,UA-714,EWR,MIA,165,1085,Miami Intl,3/4/2020
7842,UA-714,EWR,MIA,160,1085,Miami Intl,3/29/2020
7843,UA-714,EWR,MIA,150,1085,Miami Intl,4/13/2020
7844,UA-714,EWR,MIA,172,1085,Miami Intl,5/17/2020
7845,UA-717,EWR,BOS,32,200,General Edward Lawrence Logan Intl,3/1/2019
7846,UA-717,EWR,BOS,39,200,General Edward Lawrence Logan Intl,4/28/2019
7847,UA-717,EWR,BOS,37,200,General Edward Lawrence Logan Intl,6/9/2019
7848,UA-717,EWR,BOS,37,200,General Edward Lawrence Logan Intl,6/20/2019
7849,UA-717,EWR,BOS,39,200,General Edward Lawrence Logan Intl,7/30/2019
7850,UA-717,EWR,BOS,48,200,General Edward Lawrence Logan Intl,12/30/2019
7851,UA-717,EWR,BOS,39,200,General Edward Lawrence Logan Intl,3/9/2020
7852,UA-717,EWR,BOS,43,200,General Edward Lawrence Logan Intl,4/9/2020
7853,UA-717,EWR,BOS,38,200,General Edward Lawrence Logan Intl,4/11/2020
7854,UA-717,EWR,BOS,39,200,General Edward Lawrence Logan Intl,4/23/2020
7855,UA-717,EWR,BOS,42,200,General Edward Lawrence Logan Intl,5/28/2020
7856,UA-72,EWR,ORD,117,719,Chicago Ohare Intl,5/3/2019
7857,UA-72,EWR,ORD,124,719,Chicago Ohare Intl,3/12/2020
7858,UA-720,EWR,FLL,179,1065,Fort Lauderdale Hollywood Intl,1/22/2020
7859,UA-720,EWR,FLL,162,1065,Fort Lauderdale Hollywood Intl,4/11/2020
7860,UA-726,EWR,SFO,346,2565,San Francisco Intl,2/5/2019
7861,UA-73,EWR,SFO,355,2565,San Francisco Intl,5/2/2019
7862,UA-73,EWR,SFO,355,2565,San Francisco Intl,3/10/2020
7863,UA-733,EWR,BOS,32,200,General Edward Lawrence Logan Intl,1/4/2019
7864,UA-733,EWR,BOS,36,200,General Edward Lawrence Logan Intl,2/28/2019
7865,UA-733,EWR,BOS,43,200,General Edward Lawrence Logan Intl,8/4/2019
7866,UA-733,EWR,BOS,35,200,General Edward Lawrence Logan Intl,8/22/2019
7867,UA-733,EWR,BOS,38,200,General Edward Lawrence Logan Intl,4/12/2020
7868,UA-733,EWR,BOS,39,200,General Edward Lawrence Logan Intl,4/20/2020
7869,UA-734,EWR,FLL,152,1065,Fort Lauderdale Hollywood Intl,3/16/2019
7870,UA-734,EWR,FLL,149,1065,Fort Lauderdale Hollywood Intl,3/25/2019
7871,UA-734,EWR,FLL,158,1065,Fort Lauderdale Hollywood Intl,4/12/2019
7872,UA-734,EWR,FLL,180,1065,Fort Lauderdale Hollywood Intl,6/1/2019
7873,UA-741,EWR,ORD,120,719,Chicago Ohare Intl,8/5/2019
7874,UA-741,EWR,ORD,117,719,Chicago Ohare Intl,1/14/2020
7875,UA-741,LGA,ORD,115,733,Chicago Ohare Intl,2/16/2020
7876,UA-746,EWR,MCO,127,937,Orlando Intl,6/12/2019
7877,UA-746,EWR,MCO,144,937,Orlando Intl,6/14/2019
7878,UA-746,EWR,MCO,148,937,Orlando Intl,9/27/2019
7879,UA-746,EWR,MCO,132,937,Orlando Intl,10/11/2019
7880,UA-750,EWR,MCO,133,937,Orlando Intl,2/22/2019
7881,UA-750,EWR,MCO,140,937,Orlando Intl,2/28/2019
7882,UA-750,EWR,MCO,144,937,Orlando Intl,3/11/2019
7883,UA-750,EWR,BOS,36,200,General Edward Lawrence Logan Intl,4/2/2019
7884,UA-750,EWR,BOS,33,200,General Edward Lawrence Logan Intl,4/23/2019
7885,UA-750,EWR,MCO,142,937,Orlando Intl,10/29/2019
7886,UA-750,EWR,MCO,131,937,Orlando Intl,2/27/2020
7887,UA-762,EWR,BOS,39,200,General Edward Lawrence Logan Intl,9/6/2019
7888,UA-771,JFK,LAX,326,2475,Los Angeles Intl,1/1/2019
7889,UA-771,JFK,LAX,347,2475,Los Angeles Intl,1/17/2019
7890,UA-771,JFK,LAX,329,2475,Los Angeles Intl,2/10/2019
7891,UA-771,JFK,LAX,351,2475,Los Angeles Intl,3/9/2019
7892,UA-771,JFK,LAX,339,2475,Los Angeles Intl,5/1/2019
7893,UA-771,JFK,LAX,334,2475,Los Angeles Intl,7/8/2019
7894,UA-771,JFK,LAX,379,2475,Los Angeles Intl,7/9/2019
7895,UA-771,JFK,LAX,335,2475,Los Angeles Intl,7/19/2019
7896,UA-771,JFK,LAX,326,2475,Los Angeles Intl,8/17/2019
7897,UA-771,JFK,LAX,307,2475,Los Angeles Intl,9/14/2019
7898,UA-771,JFK,LAX,322,2475,Los Angeles Intl,9/14/2019
7899,UA-771,JFK,LAX,348,2475,Los Angeles Intl,1/1/2020
7900,UA-771,JFK,LAX,305,2475,Los Angeles Intl,1/2/2020
7901,UA-771,JFK,LAX,309,2475,Los Angeles Intl,2/18/2020
7902,UA-771,JFK,LAX,354,2475,Los Angeles Intl,2/22/2020
7903,UA-771,JFK,LAX,357,2475,Los Angeles Intl,3/1/2020
7904,UA-771,JFK,LAX,328,2475,Los Angeles Intl,3/7/2020
7905,UA-771,JFK,LAX,309,2475,Los Angeles Intl,4/3/2020
7906,UA-771,JFK,LAX,347,2475,Los Angeles Intl,4/5/2020
7907,UA-771,JFK,LAX,340,2475,Los Angeles Intl,4/7/2020
7908,UA-771,JFK,LAX,358,2475,Los Angeles Intl,4/8/2020
7909,UA-771,JFK,LAX,312,2475,Los Angeles Intl,5/5/2020
7910,UA-772,EWR,MIA,151,1085,Miami Intl,1/22/2019
7911,UA-772,EWR,MIA,158,1085,Miami Intl,2/6/2019
7912,UA-772,EWR,MIA,153,1085,Miami Intl,2/9/2019
7913,UA-772,EWR,MIA,169,1085,Miami Intl,2/10/2019
7914,UA-772,EWR,MIA,171,1085,Miami Intl,3/23/2019
7915,UA-772,EWR,MIA,153,1085,Miami Intl,4/7/2019
7916,UA-772,EWR,MIA,NA,1085,Miami Intl,7/7/2019
7917,UA-772,EWR,MIA,171,1085,Miami Intl,7/17/2019
7918,UA-772,EWR,MIA,162,1085,Miami Intl,7/31/2019
7919,UA-772,EWR,MIA,174,1085,Miami Intl,8/4/2019
7920,UA-772,EWR,MIA,161,1085,Miami Intl,9/5/2019
7921,UA-772,EWR,MIA,154,1085,Miami Intl,9/5/2019
7922,UA-772,EWR,MIA,151,1085,Miami Intl,9/19/2019
7923,UA-772,EWR,MIA,163,1085,Miami Intl,10/22/2019
7924,UA-772,EWR,MIA,167,1085,Miami Intl,11/24/2019
7925,UA-772,EWR,MIA,148,1085,Miami Intl,12/8/2019
7926,UA-772,EWR,MIA,154,1085,Miami Intl,12/24/2019
7927,UA-772,EWR,MIA,162,1085,Miami Intl,2/13/2020
7928,UA-772,EWR,MIA,160,1085,Miami Intl,2/24/2020
7929,UA-772,EWR,MIA,162,1085,Miami Intl,4/7/2020
7930,UA-772,EWR,MIA,154,1085,Miami Intl,4/27/2020
7931,UA-772,EWR,MIA,163,1085,Miami Intl,5/22/2020
7932,UA-772,EWR,MIA,163,1085,Miami Intl,5/23/2020
7933,UA-775,EWR,MCO,147,937,Orlando Intl,2/3/2020
7934,UA-779,EWR,BOS,42,200,General Edward Lawrence Logan Intl,7/3/2020
7935,UA-782,EWR,MIA,151,1085,Miami Intl,1/14/2020
7936,UA-782,EWR,MIA,158,1085,Miami Intl,5/25/2020
7937,UA-785,EWR,BOS,34,200,General Edward Lawrence Logan Intl,4/9/2020
7938,UA-789,EWR,FLL,188,1065,Fort Lauderdale Hollywood Intl,1/4/2019
7939,UA-789,EWR,FLL,165,1065,Fort Lauderdale Hollywood Intl,2/24/2019
7940,UA-789,EWR,FLL,148,1065,Fort Lauderdale Hollywood Intl,4/4/2019
